_id,Constituency No,Constituency Name,District Name,Winning Candidate,Sex,Age,Party,Constituency Type,Total Candidates,Total Electors,Valid Votes,Candidate Votes,Turnout %,Candidate Vote Share %,Winning Margin %,Deposit Lost ?
1513,120,UDUPI,UDUPI,MANJUNATH. V.,M,32,BSP,General,7,180879,138430,986,76.53,0.71,0.35,Yes
1514,120,UDUPI,UDUPI,PRAMOD MADHWARAJ  (Winner),M,45,INC,General,7,180879,138430,86868,76.53,62.75,28.55,No
1515,120,UDUPI,UDUPI,BARKUR SATISH POOJARY,M,38,JD(S),General,7,180879,138430,1017,76.53,0.73,0.02,Yes
1516,121,KAPU,UDUPI,PRAVEEN KUMAR,M,32,IND,General,11,155380,113861,162,73.28,0.14,0,Yes
1517,121,KAPU,UDUPI,LALAJI R.MENDON  (Runner Up),M,53,BJP,General,11,155380,113861,50927,73.28,44.73,40.93,No
1518,121,KAPU,UDUPI,KASIM,M,53,IND,General,11,155380,113861,208,73.28,0.18,0.04,Yes
1519,121,KAPU,UDUPI,RICHARD LOBO,M,50,IND,General,11,155380,113861,249,73.28,0.22,0.04,Yes
1520,121,KAPU,UDUPI,RONALD CASTELINO,M,46,IND,General,11,155380,113861,269,73.28,0.24,0.02,Yes
1521,121,KAPU,UDUPI,VASANTH V.SALIAN,M,73,JD(S),General,11,155380,113861,4327,73.28,3.8,1.89,Yes
1522,121,KAPU,UDUPI,VINAY KUMAR SORAKE  (Winner),M,58,INC,General,11,155380,113861,52782,73.28,46.36,1.63,No
1523,121,KAPU,UDUPI,SRIKANTHA B.ACHARYA,M,40,IND,General,11,155380,113861,1174,73.28,1.03,0.04,Yes
1524,121,KAPU,UDUPI,VIJAYA KUMAR HEGDE.B,M,57,IND,General,11,155380,113861,467,73.28,0.41,0.17,Yes
1525,121,KAPU,UDUPI,HAMEED,M,46,IND,General,11,155380,113861,1125,73.28,0.99,0.58,Yes
1526,121,KAPU,UDUPI,ABDUL HAKEEM,M,37,SDPI,General,11,155380,113861,2171,73.28,1.91,0.88,Yes
1527,122,KARKAL,UDUPI,V.SUNILL KUMAR  (Winner),M,37,BJP,General,9,161008,130474,65039,81.04,49.85,3.26,No
1528,122,KARKAL,UDUPI,ANNA SUNIL SOANS,M,41,BSP,General,9,161008,130474,878,81.04,0.67,0,Yes
1529,122,KARKAL,UDUPI,RIYAZ,M,30,IND,General,9,161008,130474,334,81.04,0.26,0.08,Yes
1530,122,KARKAL,UDUPI,PRAVEEN POOJARI,M,50,KJP,General,9,161008,130474,553,81.04,0.42,0.06,Yes
1531,122,KARKAL,UDUPI,WALTER D'SOUZA,M,46,JD(S),General,9,161008,130474,1302,81.04,1,0.32,Yes
1532,122,KARKAL,UDUPI,K P PADMAVATHI,F,57,IND,General,9,161008,130474,478,81.04,0.37,0.11,Yes
1533,122,KARKAL,UDUPI,GOPALA,M,32,IND,General,9,161008,130474,232,81.04,0.18,0,Yes
1534,122,KARKAL,UDUPI,H.GOPAL BHANDARY  (Runner Up),M,62,INC,General,9,161008,130474,60785,81.04,46.59,45.59,No
1535,122,KARKAL,UDUPI,U.K. SYAD,M,49,IND,General,9,161008,130474,873,81.04,0.67,0.25,Yes
1536,123,SRINGERI,CHICKMAGALUR,T.C. RAJENDRA,M,49,JD(S),General,8,150064,119957,3941,79.94,3.29,2.44,Yes
1537,123,SRINGERI,CHICKMAGALUR,ABRAHAM,M,52,IND,General,8,150064,119957,353,79.94,0.29,0.02,Yes
1538,123,SRINGERI,CHICKMAGALUR,T.D. RAJE GOWDA  (Runner Up),M,54,INC,General,8,150064,119957,54950,79.94,45.81,42.52,No
1539,123,SRINGERI,CHICKMAGALUR,K.C. PRAKASH,M,48,IND,General,8,150064,119957,462,79.94,0.39,0.09,Yes
1540,123,SRINGERI,CHICKMAGALUR,UMESH,M,37,CPIM,General,8,150064,119957,505,79.94,0.42,0.04,Yes
1541,123,SRINGERI,CHICKMAGALUR,PURNESH G.R.,M,37,BSRCP,General,8,150064,119957,326,79.94,0.27,0,Yes
1542,123,SRINGERI,CHICKMAGALUR,D.N. JEEVARAJ  (Winner),M,50,BJP,General,8,150064,119957,58402,79.94,48.69,2.88,No
1543,123,SRINGERI,CHICKMAGALUR,K.V. MAHESH KUMAR,M,37,IND,General,8,150064,119957,1018,79.94,0.85,0.43,Yes
1544,124,MUDIGERE,CHICKMAGALUR,NANJUNDA,M,59,IND,SC,8,152759,110237,459,72.16,0.42,0,Yes
1545,124,MUDIGERE,CHICKMAGALUR,M.P. KUMARASWAMY,M,50,BJP,SC,8,152759,110237,29309,72.16,26.59,15.05,No
1546,124,MUDIGERE,CHICKMAGALUR,COMRADE || KUMARA,M,29,CPIM,SC,8,152759,110237,827,72.16,0.75,0.33,Yes
1547,124,MUDIGERE,CHICKMAGALUR,B.M. RAMESH BYRIGADDE,M,39,IND,SC,8,152759,110237,1062,72.16,0.96,0.21,Yes
1548,124,MUDIGERE,CHICKMAGALUR,B.N. CHANDRAPPA  (Runner Up),M,51,INC,SC,8,152759,110237,31782,72.16,28.83,2.24,No
1549,124,MUDIGERE,CHICKMAGALUR,U.B. MANJAIAH,M,52,BSP,SC,8,152759,110237,1660,72.16,1.51,0.54,Yes
1550,124,MUDIGERE,CHICKMAGALUR,B.B. NINGAIAH  (Winner),M,54,JD(S),SC,8,152759,110237,32417,72.16,29.41,0.58,No
1551,124,MUDIGERE,CHICKMAGALUR,SAATHI SUNDARESH,M,45,CPI,SC,8,152759,110237,12721,72.16,11.54,10.03,Yes
1552,125,CHIKMAGALUR,CHICKMAGALUR,DHARME GOWDA,M,42,IND,General,15,191175,139045,281,72.73,0.2,0.04,Yes
1553,125,CHIKMAGALUR,CHICKMAGALUR,MUNIYA BHOVI,M,48,IND,General,15,191175,139045,365,72.73,0.26,0.06,Yes
1554,125,CHIKMAGALUR,CHICKMAGALUR,DWARAKISH,M,29,HND,General,15,191175,139045,574,72.73,0.41,0.12,Yes
1555,125,CHIKMAGALUR,CHICKMAGALUR,K REVANNA,M,38,IND,General,15,191175,139045,403,72.73,0.29,0.01,Yes
1556,125,CHIKMAGALUR,CHICKMAGALUR,U K GURUSHANTHAPPA,M,53,IND,General,15,191175,139045,172,72.73,0.12,0.01,Yes
1557,125,CHIKMAGALUR,CHICKMAGALUR,COM|| SURESH,M,48,CPIM,General,15,191175,139045,226,72.73,0.16,0.04,Yes
1558,125,CHIKMAGALUR,CHICKMAGALUR,C T RAVI  (Winner),M,45,BJP,General,15,191175,139045,58683,72.73,42.2,7.9,No
1559,125,CHIKMAGALUR,CHICKMAGALUR,DR. K B VEDAMURTHY,M,41,KJP,General,15,191175,139045,3541,72.73,2.55,1.97,Yes
1560,125,CHIKMAGALUR,CHICKMAGALUR,SNAKE NARESH KUMAR,M,45,IND,General,15,191175,139045,681,72.73,0.49,0.08,Yes
1561,125,CHIKMAGALUR,CHICKMAGALUR,M M SUDEER,M,32,IND,General,15,191175,139045,387,72.73,0.28,0.02,Yes
1562,125,CHIKMAGALUR,CHICKMAGALUR,HARISHA T,M,27,JD(U),General,15,191175,139045,162,72.73,0.12,0,Yes
1563,125,CHIKMAGALUR,CHICKMAGALUR,APSAR PASHA,M,40,IND,General,15,191175,139045,161,72.73,0.12,0,Yes
1564,125,CHIKMAGALUR,CHICKMAGALUR,APSAR PASHA,M,50,NCP,General,15,191175,139045,801,72.73,0.58,0.09,Yes
1565,125,CHIKMAGALUR,CHICKMAGALUR,S L DHARME GOWDA,M,57,JD(S),General,15,191175,139045,24913,72.73,17.92,15.37,No
1566,125,CHIKMAGALUR,CHICKMAGALUR,K S SHANTHE GOWDA  (Runner Up),M,57,INC,General,15,191175,139045,47695,72.73,34.3,16.38,No
1567,126,TARIKERE,CHICKMAGALUR,B.R PARAMESHA NAIK,M,29,IND,General,16,159977,124727,278,77.97,0.22,0.06,Yes
1568,126,TARIKERE,CHICKMAGALUR,T.S SURESHA,M,42,IND,General,16,159977,124727,608,77.97,0.49,0.01,Yes
1569,126,TARIKERE,CHICKMAGALUR,K MANJUNATHA,M,44,BSRCP,General,16,159977,124727,600,77.97,0.48,0.15,Yes
1570,126,TARIKERE,CHICKMAGALUR,T.R NAGARAJ,M,65,JD(S),General,16,159977,124727,8421,77.97,6.75,4.36,Yes
1571,126,TARIKERE,CHICKMAGALUR,D.S SURESH  (Runner Up),M,45,KJP,General,16,159977,124727,34918,77.97,28,0.29,No
1572,126,TARIKERE,CHICKMAGALUR,H.P ASHOKA,M,34,IND,General,16,159977,124727,795,77.97,0.64,0.15,Yes
1573,126,TARIKERE,CHICKMAGALUR,H.S NEELAKANTAPPA HOSURU,M,37,IND,General,16,159977,124727,318,77.97,0.25,0.03,Yes
1574,126,TARIKERE,CHICKMAGALUR,DORANALU SURESH,M,36,SKP,General,16,159977,124727,2116,77.97,1.7,0.91,Yes
1575,126,TARIKERE,CHICKMAGALUR,H.M GOPI KRISHNA,M,38,IND,General,16,159977,124727,34554,77.97,27.7,20.95,No
1576,126,TARIKERE,CHICKMAGALUR,THEERTHAPPA,M,39,IND,General,16,159977,124727,978,77.97,0.78,0.08,Yes
1577,126,TARIKERE,CHICKMAGALUR,DEVARAJU T.S,M,51,SAJP,General,16,159977,124727,881,77.97,0.71,0.03,Yes
1578,126,TARIKERE,CHICKMAGALUR,AVINASH T.J,M,39,BJP,General,16,159977,124727,2989,77.97,2.4,0.7,Yes
1579,126,TARIKERE,CHICKMAGALUR,JAYARAMU V,M,73,IND,General,16,159977,124727,839,77.97,0.67,0.04,Yes
1580,126,TARIKERE,CHICKMAGALUR,NEELAKANTAPPA B.R,M,67,IND,General,16,159977,124727,415,77.97,0.33,0.08,Yes
1581,126,TARIKERE,CHICKMAGALUR,G.H SRINIVASA  (Winner),M,45,INC,General,16,159977,124727,35817,77.97,28.72,0.72,No
1582,126,TARIKERE,CHICKMAGALUR,SURESHA A,M,31,IND,General,16,159977,124727,200,77.97,0.16,0,Yes
1583,127,KADUR,CHICKMAGALUR,BIRUR DEVARAJ,M,55,BJP,General,9,182892,141538,9332,77.39,6.59,1.43,Yes
1584,127,KADUR,CHICKMAGALUR,BELLI PRAKASH  (Runner Up),M,48,KJP,General,9,182892,141538,26300,77.39,18.58,1.1,No
1585,127,KADUR,CHICKMAGALUR,K.B.MALLIKARJUNA,M,62,INC,General,9,182892,141538,24745,77.39,17.48,10.89,No
1586,127,KADUR,CHICKMAGALUR,K.R.GANGADHARAPPA,M,60,IND,General,9,182892,141538,632,77.39,0.45,0.11,Yes
1587,127,KADUR,CHICKMAGALUR,KUMARANAIK T.B.,M,35,IND,General,9,182892,141538,479,77.39,0.34,0,Yes
1588,127,KADUR,CHICKMAGALUR,K.H.NAGARAJU,M,34,IND,General,9,182892,141538,1829,77.39,1.29,0.85,Yes
1589,127,KADUR,CHICKMAGALUR,Y.S.V.DATTA  (Winner),M,59,JD(S),General,9,182892,141538,68733,77.39,48.56,29.98,No
1590,127,KADUR,CHICKMAGALUR,K.M.KEMPARAJU,M,59,BSRCP,General,9,182892,141538,7309,77.39,5.16,3.62,Yes
1591,127,KADUR,CHICKMAGALUR,B.M.MADHU,M,31,LSP,General,9,182892,141538,2179,77.39,1.54,0.25,Yes
1592,128,CHIKNAYAKANHALLI,TUMKUR,RAMACHANDRAIAH BARAGURU,M,54,IND,General,11,198417,160826,1648,81.05,1.02,0.01,Yes
1593,128,CHIKNAYAKANHALLI,TUMKUR,J.C.MADHUSWAMY  (Runner Up),M,60,KJP,General,11,198417,160826,49620,81.05,30.85,12.73,No
1594,128,CHIKNAYAKANHALLI,TUMKUR,K.S.KIRANA KUMAR,M,49,BJP,General,11,198417,160826,29150,81.05,18.13,11.69,No
1595,128,CHIKNAYAKANHALLI,TUMKUR,CAPTAIN SOMASHEKAR,M,55,BSP,General,11,198417,160826,1743,81.05,1.08,0.01,Yes
1596,128,CHIKNAYAKANHALLI,TUMKUR,KENKERE SATHISH,M,42,KRRS,General,11,198417,160826,2086,81.05,1.3,0.21,Yes
1597,128,CHIKNAYAKANHALLI,TUMKUR,SATHISH SASALU,M,33,INC,General,11,198417,160826,10344,81.05,6.43,5.13,Yes
1598,128,CHIKNAYAKANHALLI,TUMKUR,HANUMANTHARAMANAYAK,M,30,WPOI,General,11,198417,160826,1019,81.05,0.63,0,Yes
1599,128,CHIKNAYAKANHALLI,TUMKUR,C.M.MANJULA NAGARAJU,F,45,IND,General,11,198417,160826,1725,81.05,1.07,0.05,Yes
1600,128,CHIKNAYAKANHALLI,TUMKUR,G.PRAKASH,M,35,JD(U),General,11,198417,160826,1108,81.05,0.69,0.06,Yes
1601,128,CHIKNAYAKANHALLI,TUMKUR,DEVARAJU K.L,M,39,BSRCP,General,11,198417,160826,1624,81.05,1.01,0.32,Yes
1602,128,CHIKNAYAKANHALLI,TUMKUR,C.B.SURESHBABU  (Winner),M,42,JD(S),General,11,198417,160826,60759,81.05,37.78,6.93,No
1603,129,TIPTUR,TUMKUR,LINGADAHALLI RAJASHEKARA,M,43,IND,General,10,171491,140253,354,81.78,0.25,0,Yes
1604,129,TIPTUR,TUMKUR,VEERABHADRAIAH M.C.,M,42,IND,General,10,171491,140253,880,81.78,0.63,0.02,Yes
1605,129,TIPTUR,TUMKUR,M.LINGARAJU (JAKKANAHALLI),M,39,JD(S),General,10,171491,140253,6104,81.78,4.35,3.72,Yes
1606,129,TIPTUR,TUMKUR,K.SHADAKSHARI  (Winner),M,64,INC,General,10,171491,140253,56817,81.78,40.51,8.27,No
1607,129,TIPTUR,TUMKUR,LOKESHWARA,M,55,KJP,General,10,171491,140253,28667,81.78,20.44,16.09,No
1608,129,TIPTUR,TUMKUR,SUDHARSHAN K.G,M,45,BSRCP,General,10,171491,140253,504,81.78,0.36,0.04,Yes
1609,129,TIPTUR,TUMKUR,B.C.NAGESH  (Runner Up),M,53,BJP,General,10,171491,140253,45215,81.78,32.24,11.8,No
1610,129,TIPTUR,TUMKUR,H.L.MOHANKUMAR,M,33,IND,General,10,171491,140253,450,81.78,0.32,0.02,Yes
1611,129,TIPTUR,TUMKUR,L.P.YADUNANDANA,M,49,IND,General,10,171491,140253,415,81.78,0.3,0.04,Yes
1612,129,TIPTUR,TUMKUR,ABDULWAKEEL,M,43,BSP,General,10,171491,140253,847,81.78,0.6,0.24,Yes
1613,130,TURUVEKERE,TUMKUR,D.G.GOPALAIAH,M,43,BSP,General,12,176017,140074,472,79.58,0.34,0.05,Yes
1614,130,TURUVEKERE,TUMKUR,N.C.PRAKASH,M,43,IND,General,12,176017,140074,390,79.58,0.28,0,Yes
1615,130,TURUVEKERE,TUMKUR,GEETHA RAJANNA,F,32,INC,General,12,176017,140074,7513,79.58,5.36,2.83,Yes
1616,130,TURUVEKERE,TUMKUR,D.K.THIMMEGOWDA,M,63,IND,General,12,176017,140074,399,79.58,0.28,0.01,Yes
1617,130,TURUVEKERE,TUMKUR,M.T.KRISHNAPPA  (Winner),M,62,JD(S),General,12,176017,140074,66089,79.58,47.18,6.37,No
1618,130,TURUVEKERE,TUMKUR,MASALA JAYARAM  (Runner Up),M,45,KJP,General,12,176017,140074,57164,79.58,40.81,35.45,No
1619,130,TURUVEKERE,TUMKUR,B.K.SOMASHEKARA,M,45,BJP,General,12,176017,140074,3542,79.58,2.53,1.73,Yes
1620,130,TURUVEKERE,TUMKUR,SHIVAKUMAR,M,43,IND,General,12,176017,140074,1121,79.58,0.8,0.04,Yes
1621,130,TURUVEKERE,TUMKUR,H.MAHESHA,M,53,IND,General,12,176017,140074,722,79.58,0.52,0.18,Yes
1622,130,TURUVEKERE,TUMKUR,M. T. KRISHNAPPA,M,65,IND,General,12,176017,140074,851,79.58,0.61,0.08,Yes
1623,130,TURUVEKERE,TUMKUR,CHETHAN RANGANATH,M,38,IND,General,12,176017,140074,743,79.58,0.53,0.01,Yes
1624,130,TURUVEKERE,TUMKUR,RAJASHEKARA (HELICOPTER),M,38,BSRCP,General,12,176017,140074,1068,79.58,0.76,0.15,Yes
1625,131,KUNIGAL,TUMKUR,B.B. RAMASWAMYGOWDA,M,57,INC,General,9,170828,142545,33918,83.44,23.79,6.53,No
1626,131,KUNIGAL,TUMKUR,D. NAGARAJAIAH  (Winner),M,69,JD(S),General,9,170828,142545,44575,83.44,31.27,6.76,No
1627,131,KUNIGAL,TUMKUR,N.R.LAKSHMINARAYANA,M,48,BSRCP,General,9,170828,142545,437,83.44,0.31,0,Yes
1628,131,KUNIGAL,TUMKUR,D.KRISHNAKUMAR  (Runner Up),M,56,BJP,General,9,170828,142545,34943,83.44,24.51,0.72,No
1629,131,KUNIGAL,TUMKUR,B.V. PRAKASH,M,48,KJP,General,9,170828,142545,1029,83.44,0.72,0.07,Yes
1630,131,KUNIGAL,TUMKUR,C.N. RAVIKIRAN,M,39,IND,General,9,170828,142545,24604,83.44,17.26,16.36,No
1631,131,KUNIGAL,TUMKUR,A.L. NANJAPPA,M,55,IND,General,9,170828,142545,926,83.44,0.65,0.07,Yes
1632,131,KUNIGAL,TUMKUR,V.T. JAYARAM,M,40,IND,General,9,170828,142545,833,83.44,0.58,0.28,Yes
1633,131,KUNIGAL,TUMKUR,DHANARAJ HERUR,M,31,RPI,General,9,170828,142545,1280,83.44,0.9,0.18,Yes
1634,132,TUMKUR CITY,TUMKUR,B.T. SUNANDA,F,31,JD(U),General,14,210384,138317,144,65.75,0.1,0.01,Yes
1635,132,TUMKUR CITY,TUMKUR,SUHAS S.L.,M,29,IND,General,14,210384,138317,259,65.75,0.19,0.06,Yes
1636,132,TUMKUR CITY,TUMKUR,TOUFEEQ ULLA KHAN,M,47,IND,General,14,210384,138317,78,65.75,0.06,0,Yes
1637,132,TUMKUR CITY,TUMKUR,DR. RAFEEQ AHMED S.  (Winner),M,45,INC,General,14,210384,138317,43681,65.75,31.58,2.61,No
1638,132,TUMKUR CITY,TUMKUR,S. SHIVANNA(SOGADU),M,66,BJP,General,14,210384,138317,13159,65.75,9.51,9.01,Yes
1639,132,TUMKUR CITY,TUMKUR,SHIVARAMAIAH,M,46,BSRCP,General,14,210384,138317,278,65.75,0.2,0.01,Yes
1640,132,TUMKUR CITY,TUMKUR,RAJANIKANTH B.R.,M,31,IND,General,14,210384,138317,263,65.75,0.19,0,Yes
1641,132,TUMKUR CITY,TUMKUR,M. SIDDALINGAIAH,M,65,IND,General,14,210384,138317,174,65.75,0.13,0.02,Yes
1642,132,TUMKUR CITY,TUMKUR,NANJEGOWDA R.,M,35,IND,General,14,210384,138317,131,65.75,0.09,0.04,Yes
1643,132,TUMKUR CITY,TUMKUR,RAHAMATH SHARIFF,M,30,IND,General,14,210384,138317,505,65.75,0.37,0.16,Yes
1644,132,TUMKUR CITY,TUMKUR,G.B. JYOTHI GANESH  (Runner Up),M,38,KJP,General,14,210384,138317,40073,65.75,28.97,1.27,No
1645,132,TUMKUR CITY,TUMKUR,N. GOVINDARAJU,M,48,JD(S),General,14,210384,138317,38322,65.75,27.71,18.19,No
1646,132,TUMKUR CITY,TUMKUR,MOHAMMED SADIQ JAMEEL (BANU),M,42,SDPI,General,14,210384,138317,698,65.75,0.5,0.11,Yes
1647,132,TUMKUR CITY,TUMKUR,SYED WAJID AHMED,M,45,IND,General,14,210384,138317,552,65.75,0.4,0.03,Yes
1648,133,TUMKUR RURAL,TUMKUR,MEHAR TAJ,F,51,IND,General,15,175369,146725,558,83.67,0.38,0.02,Yes
1649,133,TUMKUR RURAL,TUMKUR,B.H.KALAIAH,M,70,JD(U),General,15,175369,146725,935,83.67,0.64,0.19,Yes
1650,133,TUMKUR RURAL,TUMKUR,B.SURESH GOWDA  (Winner),M,48,BJP,General,15,175369,146725,55029,83.67,37.5,1.07,No
1651,133,TUMKUR RURAL,TUMKUR,K.V.SRINIVAS KALKERE,M,37,IND,General,15,175369,146725,637,83.67,0.43,0.05,Yes
1652,133,TUMKUR RURAL,TUMKUR,M.KUMBAIAH,M,55,BSRCP,General,15,175369,146725,497,83.67,0.34,0.06,Yes
1653,133,TUMKUR RURAL,TUMKUR,LAKSHMI,F,49,IND,General,15,175369,146725,530,83.67,0.36,0.02,Yes
1654,133,TUMKUR RURAL,TUMKUR,SIDDARAMEGOWDA.T.B.,M,46,IND,General,15,175369,146725,1041,83.67,0.71,0.07,Yes
1655,133,TUMKUR RURAL,TUMKUR,N.GANGAIAH,M,65,BSP,General,15,175369,146725,1060,83.67,0.72,0.01,Yes
1656,133,TUMKUR RURAL,TUMKUR,ANWAR,M,57,IND,General,15,175369,146725,410,83.67,0.28,0.05,Yes
1657,133,TUMKUR RURAL,TUMKUR,AUDITOR NAGARAJU YALACHAVADI,M,47,INC,General,15,175369,146725,8599,83.67,5.86,5.14,Yes
1658,133,TUMKUR RURAL,TUMKUR,H.NINGAPPA,M,64,KJP,General,15,175369,146725,22709,83.67,15.48,9.62,Yes
1659,133,TUMKUR RURAL,TUMKUR,VIJAYAKUMAR N.,M,30,IND,General,15,175369,146725,662,83.67,0.45,0.02,Yes
1660,133,TUMKUR RURAL,TUMKUR,D.LAKSHMAIAH,M,37,IND,General,15,175369,146725,263,83.67,0.18,0,Yes
1661,133,TUMKUR RURAL,TUMKUR,GOWRISHANKAR.D.C.  (Runner Up),M,36,JD(S),General,15,175369,146725,53457,83.67,36.43,20.96,No
1662,133,TUMKUR RURAL,TUMKUR,DATTATREYA.M.J.,M,30,IND,General,15,175369,146725,338,83.67,0.23,0.05,Yes
1663,134,KORATAGERE,TUMKUR,NARASIMHAMURTHY,M,47,IND,SC,13,181914,152242,1100,83.69,0.72,0.07,Yes
1664,134,KORATAGERE,TUMKUR,ANJANEYA,M,52,BSRCP,SC,13,181914,152242,1265,83.69,0.83,0.11,Yes
1665,134,KORATAGERE,TUMKUR,LAKSHMINARASAIAH,M,47,IND,SC,13,181914,152242,482,83.69,0.32,0.02,Yes
1666,134,KORATAGERE,TUMKUR,PEDDARAJU,M,44,BJP,SC,13,181914,152242,3088,83.69,2.03,1.12,Yes
1667,134,KORATAGERE,TUMKUR,M.L. SANTHOSH,M,34,IND,SC,13,181914,152242,1388,83.69,0.91,0.08,Yes
1668,134,KORATAGERE,TUMKUR,SUDHAKARA LAL .P.R  (Winner),M,48,JD(S),SC,13,181914,152242,72229,83.69,47.44,11.93,No
1669,134,KORATAGERE,TUMKUR,BULLA SUBBARAO,M,69,BSP,SC,13,181914,152242,989,83.69,0.65,0.29,Yes
1670,134,KORATAGERE,TUMKUR,SHANTHAKUMAR. V,M,36,IND,SC,13,181914,152242,454,83.69,0.3,0.06,Yes
1671,134,KORATAGERE,TUMKUR,L. JANARDHANASWAMY,M,34,NPP,SC,13,181914,152242,519,83.69,0.34,0.02,Yes
1672,134,KORATAGERE,TUMKUR,MUTTURAJU. P.M,M,38,IND,SC,13,181914,152242,369,83.69,0.24,0,Yes
1673,134,KORATAGERE,TUMKUR,CHANDRAIAH (VAALE CHANDRAIAH),M,47,KJP,SC,13,181914,152242,15738,83.69,10.34,8.31,Yes
1674,134,KORATAGERE,TUMKUR,D. LALITHA KRISHNAMURTHY,F,36,IND,SC,13,181914,152242,547,83.69,0.36,0.02,Yes
1675,134,KORATAGERE,TUMKUR,DR. G.PARAMESHWARA  (Runner Up),M,62,INC,SC,13,181914,152242,54074,83.69,35.52,25.18,No
1676,135,GUBBI,TUMKUR,G.K. HUCCHEGOWDA,M,40,BSRCP,General,14,167885,139659,2233,83.19,1.6,0.31,Yes
1677,135,GUBBI,TUMKUR,S R SHRINIVAS (VASU)  (Winner),M,51,JD(S),General,14,167885,139659,58783,83.19,42.09,5.19,No
1678,135,GUBBI,TUMKUR,LOKESH P.C,M,29,IND,General,14,167885,139659,569,83.19,0.41,0.02,Yes
1679,135,GUBBI,TUMKUR,HONNAGIRIGOWDA,M,49,INC,General,14,167885,139659,18548,83.19,13.28,11.57,Yes
1680,135,GUBBI,TUMKUR,NATARAJA SAGARANAHALLY,M,50,BJP,General,14,167885,139659,2396,83.19,1.72,0.12,Yes
1681,135,GUBBI,TUMKUR,C P VIJAYAKUMAR CHELURU,M,47,IND,General,14,167885,139659,426,83.19,0.31,0.08,Yes
1682,135,GUBBI,TUMKUR,H M UMESH,M,41,JD(U),General,14,167885,139659,767,83.19,0.55,0.07,Yes
1683,135,GUBBI,TUMKUR,RAJANIKANTH B R,M,31,IND,General,14,167885,139659,320,83.19,0.23,0,Yes
1684,135,GUBBI,TUMKUR,A R SRINIVASAMURTHY,M,37,IND,General,14,167885,139659,669,83.19,0.48,0.06,Yes
1685,135,GUBBI,TUMKUR,GIRIYAPPA H.H,M,43,IND,General,14,167885,139659,483,83.19,0.35,0.04,Yes
1686,135,GUBBI,TUMKUR,G.N. BETTASWAMY  (Runner Up),M,54,KJP,General,14,167885,139659,51539,83.19,36.9,23.62,No
1687,135,GUBBI,TUMKUR,BETTASWAMY,M,40,IND,General,14,167885,139659,1798,83.19,1.29,0.74,Yes
1688,135,GUBBI,TUMKUR,H.S.MALLIKARJUNAIAH,M,37,IND,General,14,167885,139659,545,83.19,0.39,0.04,Yes
1689,135,GUBBI,TUMKUR,SHIVANNA MARANAHALLY,M,53,BSP,General,14,167885,139659,583,83.19,0.42,0.01,Yes
1690,136,SIRA,TUMKUR,B K MANJUNATHA,M,51,BJP,General,13,201521,159445,18884,79.12,11.84,10.81,Yes
1691,136,SIRA,TUMKUR,N RAJANNA,M,48,BSP,General,13,201521,159445,1090,79.12,0.68,0.2,Yes
1692,136,SIRA,TUMKUR,K.MUDALAGIRIYAPPA,M,51,BSRCP,General,13,201521,159445,766,79.12,0.48,0.19,Yes
1693,136,SIRA,TUMKUR,R.JAYARAMAIAH,M,66,JD(U),General,13,201521,159445,340,79.12,0.21,0.01,Yes
1694,136,SIRA,TUMKUR,T B JAYACHANDRA  (Winner),M,64,INC,General,13,201521,159445,74089,79.12,46.47,9.21,No
1695,136,SIRA,TUMKUR,SRINIVASA (SEENAPPA),M,28,LJP,General,13,201521,159445,330,79.12,0.21,0.04,Yes
1696,136,SIRA,TUMKUR,B.SATHYANARAYANA  (Runner Up),M,60,JD(S),General,13,201521,159445,59408,79.12,37.26,25.42,No
1697,136,SIRA,TUMKUR,MARUTHI,M,64,IND,General,13,201521,159445,261,79.12,0.16,0,Yes
1698,136,SIRA,TUMKUR,SHASHI KUMAR.R,M,27,IND,General,13,201521,159445,1642,79.12,1.03,0.14,Yes
1699,136,SIRA,TUMKUR,B.K.JAYACHANDRA,M,34,IND,General,13,201521,159445,354,79.12,0.22,0.01,Yes
1700,136,SIRA,TUMKUR,B.A.MANJUNATHA,M,44,IND,General,13,201521,159445,471,79.12,0.3,0.05,Yes
1701,136,SIRA,TUMKUR,INTHIYAZ AHAMED,M,42,KJP,General,13,201521,159445,1415,79.12,0.89,0.2,Yes
1702,136,SIRA,TUMKUR,ERANNA.D.M,M,26,IND,General,13,201521,159445,395,79.12,0.25,0.03,Yes
1703,137,PAVAGADA,TUMKUR,G.V.VIJAYARAJ,M,48,BJP,SC,13,186168,145380,5327,78.09,3.66,2.8,Yes
1704,137,PAVAGADA,TUMKUR,UGRANARASIMHAPPA,M,65,BSRCP,SC,13,186168,145380,1260,78.09,0.87,0.02,Yes
1705,137,PAVAGADA,TUMKUR,MRUTHYUNJAYA,M,32,IND,SC,13,186168,145380,501,78.09,0.34,0.05,Yes
1706,137,PAVAGADA,TUMKUR,PAVAGADA SRIRAM,M,42,KJP,SC,13,186168,145380,1229,78.09,0.85,0.11,Yes
1707,137,PAVAGADA,TUMKUR,K.M.THIMMARAYAPPA  (Winner),M,55,JD(S),SC,13,186168,145380,68686,78.09,47.25,3.35,No
1708,137,PAVAGADA,TUMKUR,HANUMANTHARAYA.O,M,26,IND,SC,13,186168,145380,1072,78.09,0.74,0.02,Yes
